lat	lon	title	description	icon	iconSize	iconOffset
52.479433175639	12.449498876712	TIECKOW	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>236.00 25.94 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580601">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.508061553253	12.42069927869	BAHNITZ OP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>231.00 25.94 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580620">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.507467185276	12.417224754575	BAHNITZ UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>196.00 25.94 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580630">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.607210859108	12.315797036087	RATHENOW OP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>276.00 24.52 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580640">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.614165793711	12.322978790972	RATHENOW UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>171.00 24.52 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580650">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.673885892094	12.261622708156	GRÜTZ OP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>183.00 23.82 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 08:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580700">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.673276822849	12.256562477101	GRÜTZ UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>135.00 23.82 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 08:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580710">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.745278193686	12.223581849295	GÜLPE UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>230.00 22.18 Gleich<br><br>Datum - Uhrzeit:<br>27.03.2011 - 08:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580746">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.742179868154	12.222366491539	GÜLPE OP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>236.00 22.18 Steigend<br><br>Datum - Uhrzeit:<br>27.03.2011 - 08:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580747">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.752687238001	12.216835782736	GARZ OP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>243.00 22.17 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580750">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.755351483361	12.214627043963	GARZ UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>189.00 22.17 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580760">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.830822321398	12.07994378508	HAVELBERG STADT	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>200.00 21.57 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580790">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.837677812802	12.059913478311	HAVELBERG UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>198.00 21.57 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580800">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.887786673562	12.007280515818	QUITZÖBEL OP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>372.00 19.57 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580820">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.887719347426	12.005898694492	QUITZÖBEL UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>335.00 19.57 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580830">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.914368169174	11.889097424469	GNEVSDORF OP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>349.00 19.14 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580840">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
53.279340513751	12.80237715113	MIROW OP	MÜRITZ-HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>222.00 60.16 Steigend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581000">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
53.278281114799	12.804891242607	MIROW UP	MÜRITZ-HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>151.00 57.55 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581010">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
53.129267731189	13.497634450289	TEMPLIN OP	Templiner Gewässer ODERGEBIET<br><br>Messwert PnP Tendenz<br>477.00 46.87 Steigend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581200">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
53.129014157582	13.497072752947	TEMPLIN UP	Templiner Gewässer ODERGEBIET<br><br>Messwert PnP Tendenz<br>50.00 46.87 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581210">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.899606049375	13.383443328266	BISCHOFSWERDER OP	OBERE HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>474.00 37.81 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581520">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.898961422127	13.383229573093	BISCHOFSWERDER UP	OBERE HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>129.00 37.81 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581530">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.857683208651	13.398354481251	LIEBENWALDE OP	MALZER KANAL ODERGEBIET<br><br>Messwert PnP Tendenz<br>297.00 36.12 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581540">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.857036331397	13.398333685489	LIEBENWALDE UP	MALZER KANAL ODERGEBIET<br><br>Messwert PnP Tendenz<br>125.00 36.12 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581550">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.774279907614	13.282657910613	LEHNITZ OP	HAVEL-ODER-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>836.00 28.59 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581580">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.774128284605	13.282549709942	LEHNITZ UP	HAVEL-ODER-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>255.00 28.95 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581590">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.698921562735	13.252780893837	BORGSDORF	HAVEL-ODER-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>255.00 28.95 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581591">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.78309287622	13.245072729229	SACHSENHAUSEN UP	Oranienburger Kanal ODERGEBIET<br><br>Messwert PnP Tendenz<br>140.00 32.52 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=581840">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.36092278205	14.06812324803	FUERSTENWALDE OP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>166.00 36.38 Steigend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=582640">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.360794950988	14.066731214855	FUERSTENWALDE UP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>62.00 36.38 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=582650">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.374653704471	13.998531372228	GROSSE TRÄNKE WEHR OP	MÜGGELSPREE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>216.00 34.79 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=582660">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.375718486483	13.997963890553	GROSSE TRÄNKE WEHR UP	MÜGGELSPREE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>175.00 34.79 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=582670">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.521149860819	13.413724099362	BERLIN-MÜHLENDAMM SCHLEUSE OP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>429.00 28.00 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=582720">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.521587404928	13.410953138575	BERLIN-MÜHLENDAMM SCHLEUSE UP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>283.00 28.00 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=582730">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.538118039775	13.294454792894	BERLIN-CHARLOTTENBURG OP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>277.00 27.99 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=582740">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.536731484913	13.284773801304	BERLIN-CHARLOTTENBURG UP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>161.00 27.99 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=582750">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.273072746424	14.292181681467	NEUHAUS OP	NEUHAUSER SPEISEKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>211.00 38.82 Steigend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=585850">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.272424695542	14.292030833623	NEUHAUS UP	NEUHAUSER SPEISEKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>90.00 38.82 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=585860">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.377845306009	13.712705015853	WERNSDORF OP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>656.00 30.29 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=585920">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.37929750629	13.709049561159	WERNSDORF UP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>212.00 30.28 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=585930">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.311230518772	14.24339965075	KERSDORF SCHLEUSE OP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>209.00 38.83 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=585940">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.311761609988	14.240721584531	KERSDORF SCHLEUSE UP	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>234.00 35.83 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=585950">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.450000582977	13.766387484942	WOLTERSDORF OP	RÜDERSDORFER GEWÄSSER ELBEGEBIET<br><br>Messwert PnP Tendenz<br>306.00 31.45 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586040">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.448447383938	13.765695344438	WOLTERSDORF UP	RÜDERSDORFER GEWÄSSER ELBEGEBIET<br><br>Messwert PnP Tendenz<br>97.00 31.45 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586050">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.303476879989	13.653235412478	NEUE MÜHLE SCHLEUSE OP	DAHME-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>260.00 31.11 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586270">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.304135851882	13.651118595901	NEUE MÜHLE SCHLEUSE UP	DAHME-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>130.00 31.11 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586280">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.43636746261	13.575446043172	BERLIN-KÖPENICK	SPREE-ODER-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>89.00 31.49 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 06:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586290">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.220836641128	14.005902896482	WENDISCH RIETZ OP	STORKOWER GEWAESSER ELBEGEBIET<br><br>Messwert PnP Tendenz<br>606.00 32.29 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586310">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.220933011446	14.004539672421	WENDISCH RIETZ UP	STORKOWER GEWAESSER ELBEGEBIET<br><br>Messwert PnP Tendenz<br>464.00 32.29 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586320">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.265224148021	13.935118735727	STORKOW OP	STORKOWER GEWAESSER ELBEGEBIET<br><br>Messwert PnP Tendenz<br>463.00 32.29 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586330">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.265057749109	13.93261760806	STORKOW UP	STORKOWER GEWAESSER ELBEGEBIET<br><br>Messwert PnP Tendenz<br>258.00 32.28 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586340">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.274052310085	13.867665474557	KUMMERSDORF OP	STORKOWER GEWAESSER ELBEGEBIET<br><br>Messwert PnP Tendenz<br>261.00 32.25 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586350">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.275430833701	13.866135704536	KUMMERSDORF UP	STORKOWER GEWAESSER ELBEGEBIET<br><br>Messwert PnP Tendenz<br>156.00 32.25 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586360">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.504965732295	13.452003463477	BERLIN-OBERSCHLEUSE OP	LANDWEHRKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>432.00 27.99 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586600">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.50409588575	13.451105743144	BERLIN-OBERSCHLEUSE UP	LANDWEHRKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>406.00 27.99 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586610">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.518093784867	13.338761153582	BERLIN-UNTERSCHLEUSE OP	LANDWEHRKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>401.00 28.00 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586620">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.518299293448	13.337279238988	BERLIN-UNTERSCHLEUSE UP	LANDWEHRKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>278.00 28.00 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586630">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.550395172128	13.325382423461	BERLIN-PLOETZENSEE OP	BERLIN-SPANDAUER-SCHIFFFAHRTSKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>342.00 28.00 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586640">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.549731002561	13.326099650503	BERLIN-PLOETZENSEE UP	BERLIN-SPANDAUER-SCHIFFFAHRTSKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>276.00 28.00 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=586650">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.403325477098	13.213543563963	KLEINMACHNOW OP	TELTOWKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>199.00 30.26 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=587020">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.40220948741	13.21017708927	KLEINMACHNOW UP	TELTOWKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>262.00 26.95 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=587030">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.614560788356	13.091057198543	SCHÖNWALDE OP	HAVELKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>343.00 27.99 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=587050">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.614431445032	13.086550295975	SCHÖNWALDE UP	HAVELKANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>142.00 27.99 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=587060">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.257283437593	11.761802228453	DETERSHAGEN	ELBE-HAVEL-KANAL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>292.00 34.41 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=587505">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
